date,code,news_score,n_kw
2025-07-17,5425,0.0,0
2025-07-17,2481,0.0,0
2025-07-17,3675,0.0,0
2025-07-17,8255,0.0142,1
2025-07-17,8261,0.0,0
2025-07-18,2327,0.0,0
2025-07-18,2492,0.0,0
2025-07-18,3026,0.0,0
2025-07-18,2472,0.0,0
2025-07-18,3357,0.0,0
2025-07-18,5425,0.0,0
2025-07-18,2481,0.0,0
2025-07-18,3675,0.0,0
2025-07-18,8255,0.0,0
2025-07-18,8261,0.0,0
2025-07-21,2327,0.0365,2
2025-07-21,2492,0.0,0
2025-07-21,3026,0.0,0
2025-07-21,2472,0.0,0
2025-07-21,3357,0.0,0
2025-07-21,5425,0.0,0
2025-07-21,2481,0.0,0
2025-07-21,3675,0.0,0
2025-07-21,8255,-0.0139,1
2025-07-21,8261,0.0,0
2025-07-22,2327,0.3955,4
2025-07-22,2492,0.0,0
2025-07-22,3026,0.0,0
2025-07-22,2472,0.0,0
2025-07-22,3357,0.0,0
2025-07-22,5425,0.0,0
2025-07-22,2481,0.0,0
2025-07-22,3675,0.0,0
2025-07-22,8255,0.0972,2
2025-07-22,8261,0.0,0
2025-07-23,2327,0.0,0
2025-07-23,2492,0.0,0
2025-07-23,3026,-0.0756,2
2025-07-23,2472,0.0,0
2025-07-23,3357,0.0,0
2025-07-23,5425,-0.0139,1
2025-07-23,2481,-0.0633,1
2025-07-23,3675,0.0,0
2025-07-23,8255,-0.0633,1
2025-07-23,8261,0.0,0
2025-07-24,2327,0.0,0
2025-07-24,2492,0.0,0
2025-07-24,3026,0.0,0
2025-07-24,2472,0.0,0
2025-07-24,3357,0.0,0
2025-07-24,5425,0.0,0
2025-07-24,2481,0.0,0
2025-07-24,3675,0.0,0
2025-07-24,8255,0.0,0
2025-07-24,8261,0.0,0
2025-07-25,2327,0.1425,2
2025-07-25,2492,0.0,0
2025-07-25,3026,0.0,0
2025-07-25,2472,0.0,0
2025-07-25,3357,0.0,0
2025-07-25,5425,0.0,0
2025-07-25,2481,0.0142,1
2025-07-25,3675,0.0,0
2025-07-25,8255,0.0142,1
2025-07-25,8261,0.0,0
2025-07-28,2327,0.1313,4
2025-07-28,2492,0.0,0
2025-07-28,3026,0.0,0
2025-07-28,2472,0.0,0
2025-07-28,3357,0.0,0
2025-07-28,5425,0.0,0
2025-07-28,2481,0.0,0
2025-07-28,3675,0.0,0
2025-07-28,8255,0.0,0
2025-07-28,8261,-0.007,3
2025-07-29,2327,0.1991,6
2025-07-29,2492,0.0,0
2025-07-29,3026,0.0,0
2025-07-29,2472,0.0,0
2025-07-29,3357,0.0,0
2025-07-29,5425,0.0,0
2025-07-29,2481,0.0,0
2025-07-29,3675,0.0,0
2025-07-29,8255,-0.0193,1
2025-07-29,8261,-0.007,3
2025-07-30,2327,0.2272,4
2025-07-30,2492,0.0,0
2025-07-30,3026,0.0,0
2025-07-30,2472,0.0,0
2025-07-30,3357,0.0,0
2025-07-30,5425,-0.0193,1
2025-07-30,2481,0.0,0
2025-07-30,3675,0.0,0
2025-07-30,8255,0.0,0
2025-07-30,8261,-0.0669,1
2025-07-31,2327,0.0,0
2025-07-31,2492,0.0,0
2025-07-31,3026,0.0,0
2025-07-31,2472,0.0,0
2025-07-31,3357,0.0,0
2025-07-31,5425,0.0,0
2025-07-31,2481,0.0,0
2025-07-31,3675,0.0,0
2025-07-31,8255,0.0,0
2025-07-31,8261,0.0655,1
2025-08-04,2327,0.0,0
2025-08-04,2492,0.0,0
2025-08-04,3026,0.0,0
2025-08-04,2472,0.0,0
2025-08-04,3357,0.0,0
2025-08-04,5425,0.0,0
2025-08-04,2481,0.0,0
2025-08-04,3675,0.0,0
2025-08-04,8255,0.0,0
2025-08-04,8261,0.0,0
2025-08-05,2327,0.0,0
2025-08-05,2492,0.0,0
2025-08-05,3026,0.0,0
2025-08-05,2472,0.0,0
2025-08-05,3357,0.0,0
2025-08-05,5425,0.0,0
2025-08-05,2481,0.0,0
2025-08-05,3675,0.0,0
2025-08-05,8255,0.0,0
2025-08-05,8261,0.0,0
2025-08-06,2327,0.0,0
2025-08-06,2492,-0.0193,1
2025-08-06,3026,-0.0332,2
2025-08-06,2472,0.0,0
2025-08-06,3357,0.0,0
2025-08-06,5425,0.0,0
2025-08-06,2481,0.0,0
2025-08-06,3675,0.0,0
2025-08-06,8255,0.0,0
2025-08-06,8261,-0.1732,3
2025-08-07,2327,0.0,0
2025-08-07,2492,-0.0193,1
2025-08-07,3026,-0.0139,1
2025-08-07,2472,-0.0756,2
2025-08-07,3357,0.0,0
2025-08-07,5425,0.0,0
2025-08-07,2481,0.0,0
2025-08-07,3675,0.0,0
2025-08-07,8255,0.0,0
2025-08-07,8261,-0.0332,2
2025-08-08,2327,-0.133,6
2025-08-08,2492,0.0,0
2025-08-08,3026,-0.1115,2
2025-08-08,2472,-0.0756,2
2025-08-08,3357,-0.0756,2
2025-08-08,5425,0.0,0
2025-08-08,2481,-0.0756,2
2025-08-08,3675,0.0,0
2025-08-08,8255,-0.1732,3
2025-08-08,8261,0.0,0
2025-08-11,2327,-0.1115,2
2025-08-11,2492,0.0,0
2025-08-11,3026,0.0,0
2025-08-11,2472,0.0,0
2025-08-11,3357,-0.0332,2
2025-08-11,5425,-0.1732,3
2025-08-11,2481,0.0,0
2025-08-11,3675,0.0,0
2025-08-11,8255,-0.006,1
2025-08-11,8261,0.0,0
2025-08-12,2327,0.0,0
2025-08-12,2492,0.0,0
2025-08-12,3026,0.0,0
2025-08-12,2472,-0.0332,2
2025-08-12,3357,0.1055,3
2025-08-12,5425,0.0,0
2025-08-12,2481,0.0,0
2025-08-12,3675,0.0,0
2025-08-12,8255,0.0,0
2025-08-12,8261,0.0,0
2025-08-13,2327,0.0,0
2025-08-13,2492,0.0,0
2025-08-13,3026,0.0,0
2025-08-13,2472,0.0,0
2025-08-13,3357,0.0,0
2025-08-13,5425,0.0,0
2025-08-13,2481,-0.0332,2
2025-08-13,3675,0.0,0
2025-08-13,8255,-0.0332,2
2025-08-13,8261,0.0,0
2025-08-14,2327,0.0225,3
2025-08-14,2492,0.0,0
2025-08-14,3026,0.0,0
2025-08-14,2472,0.0,0
2025-08-14,3357,0.0,0
2025-08-14,5425,0.0,0
2025-08-14,2481,0.0,0
2025-08-14,3675,0.0,0
2025-08-14,8255,0.0,0
2025-08-14,8261,0.0,0
2025-08-15,2327,0.0558,1
2025-08-15,2492,0.0,0
2025-08-15,3026,0.0,0
2025-08-15,2472,0.0,0
2025-08-15,3357,0.0854,2
2025-08-15,5425,-0.0332,2
2025-08-15,2481,-0.0669,1
2025-08-15,3675,0.0,0
2025-08-15,8255,-0.006,1
2025-08-15,8261,0.0,0
2025-08-18,2327,0.0893,2
2025-08-18,2492,0.0,0
2025-08-18,3026,0.1564,1
2025-08-18,2472,0.0,0
2025-08-18,3357,0.0,0
2025-08-18,5425,-0.0756,2
2025-08-18,2481,0.0971,3
2025-08-18,3675,0.0,0
2025-08-18,8255,0.0,0
2025-08-18,8261,0.0,0
2025-08-19,2327,0.0558,1
2025-08-19,2492,0.0,0
2025-08-19,3026,0.0,0
2025-08-19,2472,0.0,0
2025-08-19,3357,0.0,0
2025-08-19,5425,0.0,0
2025-08-19,2481,0.3115,4
2025-08-19,3675,0.0,0
2025-08-19,8255,0.0,0
2025-08-19,8261,0.0,0
2025-08-20,2327,0.0,0
2025-08-20,2492,0.0,0
2025-08-20,3026,0.0,0
2025-08-20,2472,0.0,0
2025-08-20,3357,0.0,0
2025-08-20,5425,0.0,0
2025-08-20,2481,0.3115,4
2025-08-20,3675,0.0,0
2025-08-20,8255,0.0,0
2025-08-20,8261,0.0123,2
2025-08-21,2327,0.0893,2
2025-08-21,2492,0.0,0
2025-08-21,3026,0.0,0
2025-08-21,2472,0.0,0
2025-08-21,3357,0.0,0
2025-08-21,5425,0.0,0
2025-08-21,2481,0.0,0
2025-08-21,3675,0.0,0
2025-08-21,8255,0.0,0
2025-08-21,8261,0.0,0
2025-08-22,2327,0.0919,2
2025-08-22,2492,0.0,0
2025-08-22,3026,0.0,0
2025-08-22,2472,0.1337,2
2025-08-22,3357,0.0,0
2025-08-22,5425,0.0,0
2025-08-22,2481,0.0,0
2025-08-22,3675,0.0,0
2025-08-22,8255,0.0,0
2025-08-22,8261,0.0,0
2025-08-25,2327,0.2286,5
2025-08-25,2492,0.0,0
2025-08-25,3026,0.0,0
2025-08-25,2472,0.0,0
2025-08-25,3357,0.0,0
2025-08-25,5425,0.0,0
2025-08-25,2481,0.0,0
2025-08-25,3675,0.0,0
2025-08-25,8255,0.0,0
2025-08-25,8261,0.0,0
2025-08-26,2327,0.0558,1
2025-08-26,2492,0.0,0
2025-08-26,3026,0.0,0
2025-08-26,2472,0.0,0
2025-08-26,3357,0.0,0
2025-08-26,5425,0.0,0
2025-08-26,2481,0.0912,3
2025-08-26,3675,0.0,0
2025-08-26,8255,0.0,0
2025-08-26,8261,0.0,0
2025-08-27,2327,0.169,2
2025-08-27,2492,0.0,0
2025-08-27,3026,0.0,0
2025-08-27,2472,0.0,0
2025-08-27,3357,0.0,0
2025-08-27,5425,0.0,0
2025-08-27,2481,0.1126,1
2025-08-27,3675,0.0,0
2025-08-27,8255,0.0,0
2025-08-27,8261,0.0,0
2025-08-28,2327,0.0,0
2025-08-28,2492,-0.0139,1
2025-08-28,3026,0.0,0
2025-08-28,2472,0.0,0
2025-08-28,3357,0.0,0
2025-08-28,5425,0.0,0
2025-08-28,2481,0.0,0
2025-08-28,3675,0.0,0
2025-08-28,8255,0.1564,1
2025-08-28,8261,0.0,0
2025-08-29,2327,0.0,0
2025-08-29,2492,0.0,0
2025-08-29,3026,0.0,0
2025-08-29,2472,0.0,0
2025-08-29,3357,0.0,0
2025-08-29,5425,0.0,0
2025-08-29,2481,0.0,0
2025-08-29,3675,0.0,0
2025-08-29,8255,0.0,0
2025-08-29,8261,0.0,0
2025-09-01,2327,0.0,0
2025-09-01,2492,0.0,0
2025-09-01,3026,0.0,0
2025-09-01,2472,0.0,0
2025-09-01,3357,0.0,0
2025-09-01,5425,0.0,0
2025-09-01,2481,0.0,0
2025-09-01,3675,0.0,0
2025-09-01,8255,0.0101,3
2025-09-01,8261,0.0,0
2025-09-02,2327,0.0558,1
2025-09-02,2492,0.0,0
2025-09-02,3026,0.0,0
2025-09-02,2472,-0.0058,3
2025-09-02,3357,0.0,0
2025-09-02,5425,0.0,0
2025-09-02,2481,0.2402,3
2025-09-02,3675,0.0,0
2025-09-02,8255,0.2088,7
2025-09-02,8261,0.0,0
2025-09-03,2327,0.0,0
2025-09-03,2492,0.0,0
2025-09-03,3026,0.0,0
2025-09-03,2472,0.0,0
2025-09-03,3357,0.0,0
2025-09-03,5425,0.0,0
2025-09-03,2481,-0.0197,3
2025-09-03,3675,0.0,0
2025-09-03,8255,0.0971,3
2025-09-03,8261,0.0,0
2025-09-04,2327,0.0,0
2025-09-04,2492,0.0,0
2025-09-04,3026,0.0,0
2025-09-04,2472,0.0,0
2025-09-04,3357,0.0,0
2025-09-04,5425,0.0,0
2025-09-04,2481,0.0,0
2025-09-04,3675,0.0,0
2025-09-04,8255,0.0,0
2025-09-04,8261,0.0,0
2025-09-05,2327,0.0,0
2025-09-05,2492,0.0,0
2025-09-05,3026,-0.0139,1
2025-09-05,2472,-0.006,1
2025-09-05,3357,0.0,0
2025-09-05,5425,0.0,0
2025-09-05,2481,0.0,0
2025-09-05,3675,0.0,0
2025-09-05,8255,0.0,0
2025-09-05,8261,-0.1115,2
2025-09-08,2327,-0.0139,1
2025-09-08,2492,0.0,0
2025-09-08,3026,0.0,0
2025-09-08,2472,0.0,0
2025-09-08,3357,0.0,0
2025-09-08,5425,0.0,0
2025-09-08,2481,0.0,0
2025-09-08,3675,0.0,0
2025-09-08,8255,0.2061,4
2025-09-08,8261,0.0,0
2025-09-09,2327,0.0,0
2025-09-09,2492,0.0,0
2025-09-09,3026,0.0,0
2025-09-09,2472,0.0,0
2025-09-09,3357,0.0,0
2025-09-09,5425,0.0,0
2025-09-09,2481,-0.1732,3
2025-09-09,3675,0.0,0
2025-09-09,8255,0.0,0
2025-09-09,8261,0.0,0
2025-09-10,2327,0.0,0
2025-09-10,2492,-0.0756,2
2025-09-10,3026,0.0,0
2025-09-10,2472,0.0,0
2025-09-10,3357,0.0,0
2025-09-10,5425,0.0,0
2025-09-10,2481,0.0785,2
2025-09-10,3675,0.0,0
2025-09-10,8255,-0.0254,1
2025-09-10,8261,0.0,0
2025-09-11,2327,0.0,0
2025-09-11,2492,-0.0139,1
2025-09-11,3026,0.0,0
2025-09-11,2472,-0.0139,1
2025-09-11,3357,0.0,0
2025-09-11,5425,0.0,0
2025-09-11,2481,0.0,0
2025-09-11,3675,0.0,0
2025-09-11,8255,0.0,0
2025-09-11,8261,0.0,0
2025-09-12,2327,0.1394,4
2025-09-12,2492,0.0,0
2025-09-12,3026,0.0,0
2025-09-12,2472,0.0912,3
2025-09-12,3357,0.0,0
2025-09-12,5425,0.0,0
2025-09-12,2481,0.1758,4
2025-09-12,3675,0.0,0
2025-09-12,8255,0.0,0
2025-09-12,8261,0.22,3
2025-09-15,2327,0.0,0
2025-09-15,2492,0.0,0
2025-09-15,3026,0.0,0
2025-09-15,2472,0.0081,2
2025-09-15,3357,0.0,0
2025-09-15,5425,0.0,0
2025-09-15,2481,0.0116,3
2025-09-15,3675,0.0,0
2025-09-15,8255,0.0972,2
2025-09-15,8261,0.0,0
2025-09-16,2327,0.0558,1
2025-09-16,2492,-0.0139,1
2025-09-16,3026,-0.0139,1
2025-09-16,2472,0.0,0
2025-09-16,3357,0.0,0
2025-09-16,5425,0.0,0
2025-09-16,2481,0.0695,6
2025-09-16,3675,0.0,0
2025-09-16,8255,0.0,0
2025-09-16,8261,0.0,0
2025-09-17,2327,0.175,3
2025-09-17,2492,0.0,0
2025-09-17,3026,0.0,0
2025-09-17,2472,0.0,0
2025-09-17,3357,0.0,0
2025-09-17,5425,0.0,0
2025-09-17,2481,0.0342,2
2025-09-17,3675,0.0,0
2025-09-17,8255,0.0,0
2025-09-17,8261,0.0,0
2025-09-18,2327,0.0,0
2025-09-18,2492,0.2968,4
2025-09-18,3026,0.0202,2
2025-09-18,2472,0.0,0
2025-09-18,3357,0.0262,1
2025-09-18,5425,0.0,0
2025-09-18,2481,-0.0254,1
2025-09-18,3675,0.22,3
2025-09-18,8255,0.0972,2
2025-09-18,8261,0.0,0
2025-09-19,2327,0.2369,6
2025-09-19,2492,0.337,7
2025-09-19,3026,0.3432,5
2025-09-19,2472,0.2462,4
2025-09-19,3357,0.0,0
2025-09-19,5425,0.0,0
2025-09-19,2481,-0.02,2
2025-09-19,3675,0.22,3
2025-09-19,8255,0.0,0
2025-09-19,8261,0.0,0
2025-09-22,2327,0.0,0
2025-09-22,2492,0.3388,9
2025-09-22,3026,0.0202,2
2025-09-22,2472,0.0,0
2025-09-22,3357,0.0,0
2025-09-22,5425,0.0,0
2025-09-22,2481,0.0,0
2025-09-22,3675,0.077,2
2025-09-22,8255,0.0,0
2025-09-22,8261,0.0,0
2025-09-23,2327,0.0,0
2025-09-23,2492,0.0,0
2025-09-23,3026,0.0,0
2025-09-23,2472,0.0,0
2025-09-23,3357,0.0262,1
2025-09-23,5425,0.0,0
2025-09-23,2481,-0.006,1
2025-09-23,3675,0.0,0
2025-09-23,8255,0.0,0
2025-09-23,8261,0.0,0
2025-09-24,2327,0.0,0
2025-09-24,2492,0.0971,3
2025-09-24,3026,0.0,0
2025-09-24,2472,0.0,0
2025-09-24,3357,0.0,0
2025-09-24,5425,0.0,0
2025-09-24,2481,0.0,0
2025-09-24,3675,-0.006,1
2025-09-24,8255,0.0,0
2025-09-24,8261,0.0,0
2025-09-25,2327,0.0,0
2025-09-25,2492,0.0558,1
2025-09-25,3026,0.0,0
2025-09-25,2472,0.0,0
2025-09-25,3357,0.0,0
2025-09-25,5425,0.0,0
2025-09-25,2481,0.0,0
2025-09-25,3675,0.0,0
2025-09-25,8255,0.0,0
2025-09-25,8261,0.0,0
2025-09-26,2327,0.0,0
2025-09-26,2492,0.2462,4
2025-09-26,3026,0.1033,3
2025-09-26,2472,0.1177,2
2025-09-26,3357,0.077,2
2025-09-26,5425,0.0,0
2025-09-26,2481,0.0,0
2025-09-26,3675,0.0,0
2025-09-26,8255,0.0,0
2025-09-26,8261,0.0,0
2025-09-30,2327,0.0507,1
2025-09-30,2492,0.0,0
2025-09-30,3026,0.0,0
2025-09-30,2472,0.0,0
2025-09-30,3357,0.0,0
2025-09-30,5425,0.0,0
2025-09-30,2481,0.0,0
2025-09-30,3675,0.0,0
2025-09-30,8255,0.0,0
2025-09-30,8261,0.0,0
2025-10-01,2327,0.1064,2
2025-10-01,2492,0.0,0
2025-10-01,3026,0.0,0
2025-10-01,2472,0.0,0
2025-10-01,3357,0.0,0
2025-10-01,5425,0.0,0
2025-10-01,2481,0.0,0
2025-10-01,3675,0.0,0
2025-10-01,8255,0.0,0
2025-10-01,8261,0.0,0
2025-10-02,2327,0.0558,1
2025-10-02,2492,0.0,0
2025-10-02,3026,0.0,0
2025-10-02,2472,0.0,0
2025-10-02,3357,0.0,0
2025-10-02,5425,0.0,0
2025-10-02,2481,0.0,0
2025-10-02,3675,0.0,0
2025-10-02,8255,0.0,0
2025-10-02,8261,0.0,0
2025-10-03,2327,0.2652,6
2025-10-03,2492,0.0,0
2025-10-03,3026,0.0,0
2025-10-03,2472,0.0,0
2025-10-03,3357,0.0,0
2025-10-03,5425,0.0,0
2025-10-03,2481,0.0,0
2025-10-03,3675,0.0,0
2025-10-03,8255,0.0,0
2025-10-03,8261,0.0,0
2025-10-07,2327,0.2824,5
2025-10-07,2492,0.0401,2
2025-10-07,3026,-0.0756,2
2025-10-07,2472,0.0,0
2025-10-07,3357,0.2462,4
2025-10-07,5425,0.0,0
2025-10-07,2481,0.0,0
2025-10-07,3675,-0.0332,2
2025-10-07,8255,0.0,0
2025-10-07,8261,-0.0756,2
2025-10-08,2327,-0.0139,1
2025-10-08,2492,0.0,0
2025-10-08,3026,0.0,0
2025-10-08,2472,-0.1732,3
2025-10-08,3357,0.2462,4
2025-10-08,5425,0.0,0
2025-10-08,2481,0.0,0
2025-10-08,3675,0.0,0
2025-10-08,8255,-0.1732,3
2025-10-08,8261,0.0,0
2025-10-09,2327,-0.0112,2
2025-10-09,2492,-0.0139,1
2025-10-09,3026,0.0,0
2025-10-09,2472,-0.02,2
2025-10-09,3357,0.2342,4
2025-10-09,5425,0.0,0
2025-10-09,2481,-0.1732,3
2025-10-09,3675,-0.1732,3
2025-10-09,8255,-0.0139,1
2025-10-09,8261,0.0,0
2025-10-13,2327,0.0,0
2025-10-13,2492,-0.1115,2
2025-10-13,3026,0.0,0
2025-10-13,2472,0.0,0
2025-10-13,3357,0.0,0
2025-10-13,5425,0.0,0
2025-10-13,2481,0.0248,7
2025-10-13,3675,-0.1115,2
2025-10-13,8255,0.0,0
2025-10-13,8261,0.0,0
2025-10-14,2327,0.0,0
2025-10-14,2492,-0.0332,2
2025-10-14,3026,0.0,0
2025-10-14,2472,0.0,0
2025-10-14,3357,0.0,0
2025-10-14,5425,0.0,0
2025-10-14,2481,0.2986,5
2025-10-14,3675,0.0,0
2025-10-14,8255,0.0,0
2025-10-14,8261,0.0,0
2025-10-15,2327,0.0,0
2025-10-15,2492,0.0,0
2025-10-15,3026,0.0,0
2025-10-15,2472,0.0,0
2025-10-15,3357,0.0,0
2025-10-15,5425,0.0,0
2025-10-15,2481,0.3775,10
2025-10-15,3675,0.1031,2
2025-10-15,8255,0.0,0
2025-10-15,8261,0.077,2
2025-10-16,2327,0.0,0
2025-10-16,2492,0.0,0
2025-10-16,3026,0.0,0
2025-10-16,2472,0.0,0
2025-10-16,3357,0.0,0
2025-10-16,5425,0.0,0
2025-10-16,2481,0.0443,5
2025-10-16,3675,0.0,0
2025-10-16,8255,0.0,0
2025-10-16,8261,0.0,0
2025-10-17,2327,0.1033,3
2025-10-17,2492,0.0831,1
2025-10-17,3026,0.3604,5
2025-10-17,2472,0.2707,4
2025-10-17,3357,0.408,7
2025-10-17,5425,0.0,0
2025-10-17,2481,0.0,0
2025-10-17,3675,0.0,0
2025-10-17,8255,0.0,0
2025-10-17,8261,0.0,0
2025-10-20,2327,0.0,0
2025-10-20,2492,0.0971,3
2025-10-20,3026,0.2791,6
2025-10-20,2472,0.308,4
2025-10-20,3357,0.0505,5
2025-10-20,5425,0.0,0
2025-10-20,2481,0.0912,3
2025-10-20,3675,0.1425,3
2025-10-20,8255,0.077,2
2025-10-20,8261,0.0,0
2025-10-21,2327,0.137,8
2025-10-21,2492,0.0,0
2025-10-21,3026,0.0,0
2025-10-21,2472,0.3019,4
2025-10-21,3357,0.2342,4
2025-10-21,5425,0.0,0
2025-10-21,2481,0.2717,8
2025-10-21,3675,0.2342,4
2025-10-21,8255,0.2907,5
2025-10-21,8261,0.1477,4
2025-10-22,2327,0.0,0
2025-10-22,2492,-0.0193,1
2025-10-22,3026,0.2462,4
2025-10-22,2472,0.26,3
2025-10-22,3357,0.0,0
2025-10-22,5425,0.0,0
2025-10-22,2481,-0.0959,5
2025-10-22,3675,-0.0193,1
2025-10-22,8255,0.0,0
2025-10-22,8261,0.0,0
2025-10-23,2327,0.0,0
2025-10-23,2492,0.2322,9
2025-10-23,3026,0.0,0
2025-10-23,2472,0.1755,6
2025-10-23,3357,0.0,0
2025-10-23,5425,0.0,0
2025-10-23,2481,0.3916,9
2025-10-23,3675,0.0,0
2025-10-23,8255,0.0,0
2025-10-23,8261,0.0,0
2025-10-27,2327,0.0676,3
2025-10-27,2492,0.2937,6
2025-10-27,3026,0.0,0
2025-10-27,2472,0.3025,7
2025-10-27,3357,0.0,0
2025-10-27,5425,0.0,0
2025-10-27,2481,0.0,0
2025-10-27,3675,0.0,0
2025-10-27,8255,0.0,0
2025-10-27,8261,0.0785,2
2025-10-28,2327,0.163,2
2025-10-28,2492,-0.0617,1
2025-10-28,3026,0.0,0
2025-10-28,2472,0.0336,1
2025-10-28,3357,0.0,0
2025-10-28,5425,0.0,0
2025-10-28,2481,0.014,2
2025-10-28,3675,0.0,0
2025-10-28,8255,-0.0193,1
2025-10-28,8261,-0.1111,2
2025-10-29,2327,0.0,0
2025-10-29,2492,-0.0617,1
2025-10-29,3026,0.0,0
2025-10-29,2472,0.0,0
2025-10-29,3357,0.0,0
2025-10-29,5425,0.0,0
2025-10-29,2481,-0.18,4
2025-10-29,3675,0.0,0
2025-10-29,8255,0.0,0
2025-10-29,8261,0.0,0
2025-10-30,2327,0.0,0
2025-10-30,2492,-0.0139,1
2025-10-30,3026,0.0,0
2025-10-30,2472,0.0,0
2025-10-30,3357,0.0,0
2025-10-30,5425,0.0,0
2025-10-30,2481,0.1164,4
2025-10-30,3675,0.0,0
2025-10-30,8255,0.0,0
2025-10-30,8261,-0.0332,2
2025-10-31,2327,0.0,0
2025-10-31,2492,0.02,1
2025-10-31,3026,0.0,0
2025-10-31,2472,-0.0669,1
2025-10-31,3357,-0.0193,1
2025-10-31,5425,0.0,0
2025-10-31,2481,0.0507,1
2025-10-31,3675,0.0,0
2025-10-31,8255,0.0,0
2025-10-31,8261,0.1601,6
2025-11-03,2327,0.0507,1
2025-11-03,2492,-0.0332,2
2025-11-03,3026,0.0,0
2025-11-03,2472,0.0,0
2025-11-03,3357,0.0,0
2025-11-03,5425,0.0,0
2025-11-03,2481,0.0,0
2025-11-03,3675,0.0,0
2025-11-03,8255,0.0,0
2025-11-03,8261,0.0,0
2025-11-04,2327,0.0,0
2025-11-04,2492,0.0262,4
2025-11-04,3026,0.0267,3
2025-11-04,2472,-0.0193,1
2025-11-04,3357,0.0,0
2025-11-04,5425,0.0,0
2025-11-04,2481,0.0872,3
2025-11-04,3675,0.0,0
2025-11-04,8255,0.0507,1
2025-11-04,8261,0.0,0
2025-11-05,2327,-0.0254,2
2025-11-05,2492,0.043,3
2025-11-05,3026,-0.0332,2
2025-11-05,2472,0.0,0
2025-11-05,3357,0.0,0
2025-11-05,5425,0.0,0
2025-11-05,2481,0.0,0
2025-11-05,3675,0.0,0
2025-11-05,8255,-0.0254,1
2025-11-05,8261,0.077,2
2025-11-06,2327,0.0,0
2025-11-06,2492,0.0507,1
2025-11-06,3026,0.0,0
2025-11-06,2472,-0.0139,1
2025-11-06,3357,0.0,0
2025-11-06,5425,0.0,0
2025-11-06,2481,0.0912,3
2025-11-06,3675,0.0,0
2025-11-06,8255,-0.0254,1
2025-11-06,8261,-0.1732,3
2025-11-07,2327,-0.0139,1
2025-11-07,2492,-0.1732,3
2025-11-07,3026,0.0498,3
2025-11-07,2472,-0.1732,3
2025-11-07,3357,-0.0756,2
2025-11-07,5425,0.0,0
2025-11-07,2481,0.0,0
2025-11-07,3675,-0.0139,1
2025-11-07,8255,-0.1732,3
2025-11-07,8261,-0.1618,1
2025-11-10,2327,0.0362,1
2025-11-10,2492,0.02,1
2025-11-10,3026,0.0,0
2025-11-10,2472,0.0,0
2025-11-10,3357,0.058,5
2025-11-10,5425,0.0,0
2025-11-10,2481,-0.1732,3
2025-11-10,3675,0.0,0
2025-11-10,8255,0.0,0
2025-11-10,8261,0.0,0
2025-11-11,2327,0.0,0
2025-11-11,2492,0.1233,4
2025-11-11,3026,0.0406,2
2025-11-11,2472,0.0507,1
2025-11-11,3357,0.154,5
2025-11-11,5425,0.0,0
2025-11-11,2481,-0.0332,2
2025-11-11,3675,0.0,0
2025-11-11,8255,0.0,0
2025-11-11,8261,0.0,0
2025-11-12,2327,0.0,0
2025-11-12,2492,0.0808,5
2025-11-12,3026,0.0,0
2025-11-12,2472,-0.0332,2
2025-11-12,3357,0.4821,6
2025-11-12,5425,0.0,0
2025-11-12,2481,0.0,0
2025-11-12,3675,0.0,0
2025-11-12,8255,0.0,0
2025-11-12,8261,0.0,0
2025-11-13,2327,0.1306,4
2025-11-13,2492,0.227,7
2025-11-13,3026,0.0,0
2025-11-13,2472,0.2805,6
2025-11-13,3357,0.2693,8
2025-11-13,5425,0.0831,1
2025-11-13,2481,0.0,0
2025-11-13,3675,0.0,0
2025-11-13,8255,0.1232,3
2025-11-13,8261,0.0,0
2025-11-14,2327,0.0,0
2025-11-14,2492,-0.0081,3
2025-11-14,3026,0.0,0
2025-11-14,2472,0.0,0
2025-11-14,3357,0.2832,7
2025-11-14,5425,0.0,0
2025-11-14,2481,0.0978,4
2025-11-14,3675,-0.0332,2
2025-11-14,8255,0.1564,1
2025-11-14,8261,0.0,0
2025-11-17,2327,0.0,0
2025-11-17,2492,0.0,0
2025-11-17,3026,0.0,0
2025-11-17,2472,0.1564,1
2025-11-17,3357,-0.103,5
2025-11-17,5425,0.0,0
2025-11-17,2481,0.3034,5
2025-11-17,3675,0.0,0
2025-11-17,8255,-0.006,1
2025-11-17,8261,0.0,0
2025-11-18,2327,0.1471,4
2025-11-18,2492,-0.1345,4
2025-11-18,3026,0.0,0
2025-11-18,2472,0.0406,2
2025-11-18,3357,0.0,0
2025-11-18,5425,0.0,0
2025-11-18,2481,0.017,5
2025-11-18,3675,0.0,0
2025-11-18,8255,-0.0669,1
2025-11-18,8261,0.0,0
2025-11-19,2327,0.0,0
2025-11-19,2492,-0.0193,1
2025-11-19,3026,0.0831,1
2025-11-19,2472,0.0,0
2025-11-19,3357,0.3468,5
2025-11-19,5425,0.0,0
2025-11-19,2481,0.0,1
2025-11-19,3675,0.0,0
2025-11-19,8255,0.0,0
2025-11-19,8261,0.0,0
2025-11-20,2327,0.0,0
2025-11-20,2492,0.0,0
2025-11-20,3026,0.2401,4
2025-11-20,2472,0.1263,6
2025-11-20,3357,0.2114,7
2025-11-20,5425,0.0,0
2025-11-20,2481,0.1274,4
2025-11-20,3675,0.0,0
