date,ticker,interval,lo_pct,hi_pct,actual_pct,width_pp,covered,interval_score
2026-09-10,2481.TW,50,-3.750339418614781,4.405030161107456,1.6447368421052655,8.155369579722237,True,8.155369579722237
2026-09-10,2481.TW,80_sigma20,-7.935273416948526,8.89613271565458,1.6447368421052655,16.831406132603107,True,16.831406132603107
2026-09-10,2481.TW,80_sigma5,-6.48248496380124,7.209811443026423,1.6447368421052655,13.692296406827662,True,13.692296406827662
2026-08-31,3675.TWO,50,-4.029075763030629,3.5352053854900403,-1.8018018018018056,7.564281148520669,True,7.564281148520669
2026-08-31,3675.TWO,80_sigma20,-7.616914850280629,7.584593397186147,-1.8018018018018056,15.201508247466776,True,15.201508247466776
2026-08-31,3675.TWO,80_sigma5,-4.701509418994052,4.667288081713062,-1.8018018018018056,9.368797500707114,True,9.368797500707114
2026-09-01,3675.TWO,50,-3.864537346992123,3.3590668326946376,2.201834862385321,7.2236041796867605,True,7.2236041796867605
2026-09-01,3675.TWO,80_sigma20,-7.2995201095626046,7.2592273696944405,2.201834862385321,14.558747479257045,True,14.558747479257045
2026-09-01,3675.TWO,80_sigma5,-5.494110554165243,5.455435382765347,2.201834862385321,10.94954593693059,True,10.94954593693059
2026-09-02,3675.TWO,50,-3.798412476454543,3.2942682847125995,-1.6157989228007152,7.092680761167142,True,7.092680761167142
2026-09-02,3675.TWO,80_sigma20,-7.164337784067886,7.126714855448501,-1.6157989228007152,14.291052639516387,True,14.291052639516387
2026-09-02,3675.TWO,80_sigma5,-5.783967198106032,5.749350381922805,-1.6157989228007152,11.533317580028836,True,11.533317580028836
2026-09-03,3675.TWO,50,-3.727711863646917,3.204658813605718,1.094890510948909,6.932370677252635,True,6.932370677252635
2026-09-03,3675.TWO,80_sigma20,-7.029170645369772,6.973254336013083,1.094890510948909,14.002424981382855,True,14.002424981382855
2026-09-03,3675.TWO,80_sigma5,-3.223569688556738,3.1858367315201823,1.094890510948909,6.4094064200769205,True,6.4094064200769205
2026-09-04,3675.TWO,50,-3.727383865447205,3.21623433980481,1.805054151624552,6.943618205252015,True,6.943618205252015
2026-09-04,3675.TWO,80_sigma20,-7.029677414347704,7.008623146464403,1.805054151624552,14.038300560812107,True,14.038300560812107
2026-09-04,3675.TWO,80_sigma5,-3.2985699682830694,3.29479665508007,1.805054151624552,6.593366623363139,True,6.593366623363139
2026-09-07,3675.TWO,50,-3.7173827522300926,3.246966683199331,0.0,6.9643494354294235,True,6.9643494354294235
2026-09-07,3675.TWO,80_sigma20,-7.026800146379237,7.0654969122788955,0.0,14.092297058658133,True,14.092297058658133
2026-09-07,3675.TWO,80_sigma5,-3.612300496203778,3.670977811156309,0.0,7.283278307360087,True,7.283278307360087
2026-09-08,3675.TWO,50,-3.6230764278719647,3.18423484652736,-2.8368794326241176,6.807311274399325,True,6.807311274399325
2026-09-08,3675.TWO,80_sigma20,-6.861843796272238,6.955517502326925,-2.8368794326241176,13.817361298599163,True,13.817361298599163
2026-09-08,3675.TWO,80_sigma5,-2.98532589713127,3.1054768079523347,-2.8368794326241176,6.090802705083605,True,6.090802705083605
2026-09-09,3675.TWO,50,-3.6344169624581575,3.1474389084115266,-0.9124087591240836,6.781855870869684,True,6.781855870869684
2026-09-09,3675.TWO,80_sigma20,-6.870789747260742,6.9057442951428225,-0.9124087591240836,13.776534042403565,True,13.776534042403565
2026-09-09,3675.TWO,80_sigma5,-3.7427270362456357,3.8019335566096033,-0.9124087591240836,7.544660592855239,True,7.544660592855239
2026-09-10,3675.TWO,50,-3.641287155875975,3.123043962249571,-0.920810313075504,6.764331118125546,True,6.764331118125546
2026-09-10,3675.TWO,80_sigma20,-6.875146093523706,6.86243123070022,-0.920810313075504,13.737577324223926,True,13.737577324223926
2026-09-10,3675.TWO,80_sigma5,-3.563762432754423,3.583496317307163,-0.920810313075504,7.147258750061586,True,7.147258750061586
2026-08-31,8255.TWO,50,-1.9458873978371802,1.2698444834466163,-2.960526315789469,3.2157318812837965,False,7.274287553092952
2026-08-31,8255.TWO,80_sigma20,-3.2135049587636564,2.622671533241806,-2.960526315789469,5.836176492005462,True,5.836176492005462
2026-08-31,8255.TWO,80_sigma5,-1.967988159385566,1.3495588300189323,-2.960526315789469,3.317546989404498,False,13.242928553443528
2026-09-01,8255.TWO,50,-1.5543851026311475,1.7064676650777417,1.6949152542372836,3.260852767708889,True,3.260852767708889
2026-09-01,8255.TWO,80_sigma20,-2.926793520029028,3.1887907429294184,1.6949152542372836,6.115584262958446,True,6.115584262958446
