date,mae_new,accuracy_new,mae_old,accuracy_old,historical_advantage_pp,use_new,selected_mae
2025-02-14,1.1706140196754082,0.5,1.153298661248452,0.5,-0.0013106657947748652,False,1.153298661248452
2025-02-17,0.49123015409340975,0.7,0.50561165773875,0.7,-0.002190030568372467,False,0.50561165773875
2025-02-18,0.8514761293318411,0.3,0.8586296161410252,0.3,-0.0013526003791404756,False,0.8586296161410252
2025-02-19,1.5418698352647253,0.4,1.5471358778758941,0.4,-0.0013781356318046695,False,1.5471358778758941
2025-02-20,1.1428474738812304,0.4,1.163860250176468,0.4,-0.004329247708986764,False,1.163860250176468
2025-02-21,1.2326322656851185,0.5,1.2467651591124116,0.5,0.001756609440016374,True,1.2326322656851185
2025-02-24,0.7861234837393096,0.7,0.7995237539885488,0.6,0.003135316288095577,True,0.7861234837393096
2025-02-25,1.0288744865295762,0.8,1.019944718619877,0.8,0.004105331943627802,True,1.0288744865295762
2025-02-26,1.0169149415525252,0.7,1.034441830392471,0.7,0.003937519187159335,True,1.0169149415525252
2025-02-27,1.6145308445542859,0.6,1.614116871738122,0.6,0.001104471363838558,True,1.6145308445542859
2025-03-03,2.771049143888084,0.8,2.768593108321387,0.8,-0.000695219865143934,False,2.768593108321387
2025-03-04,1.5713238002447758,0.2,1.5017268509760489,0.2,0.003895349499293446,True,1.5713238002447758
2025-03-05,1.1529280087932174,0.2,1.1721236071100534,0.2,0.0001287975802794411,True,1.1529280087932174
2025-03-06,0.8140485645048422,0.6,0.8212856441995176,0.6,-0.0041582972160346095,False,0.8212856441995176
2025-03-07,1.321280552170536,0.5,1.3346771346073796,0.5,-0.003755416958764049,False,1.3346771346073796
2025-03-10,0.8934424839505917,0.3,0.9035820017583331,0.3,0.002162076027107615,True,0.8934424839505917
2025-03-11,1.741463231353471,0.6,1.7534976505901103,0.5,0.0031392191842012614,True,1.741463231353471
2025-03-12,1.959307771699299,0.4,1.9278249156601988,0.4,0.0032457517367785486,True,1.959307771699299
2025-03-13,2.287186402467891,0.0,2.2504482093030944,0.0,0.0006126049171998798,True,2.287186402467891
2025-03-14,1.2851338164782942,0.1,1.2789328141453082,0.2,-0.00097809330780243,False,1.2789328141453082
2025-03-17,0.701081681849119,0.5,0.6965976199221537,0.5,-0.0009128538077490922,False,0.6965976199221537
2025-03-18,1.0105669727502211,0.5,1.0141875665596642,0.5,-0.0002712889827495402,False,1.0141875665596642
2025-03-19,1.0075246150333443,0.5,0.9912612795790199,0.5,-0.0008093344745443987,False,0.9912612795790199
2025-03-20,2.5242706116938245,0.1,2.5199330755823928,0.1,-0.0019801755877198236,False,2.5199330755823928
2025-03-21,0.5994913916317144,0.4,0.5736686421551662,0.4,-0.0024603545238498503,False,0.5736686421551662
2025-03-24,2.4013513451979214,0.6,2.4081521713976253,0.6,-0.004802130812439143,False,2.4081521713976253
2025-03-25,1.25898594960611,0.3,1.2224573763481519,0.3,-0.005168734173818601,False,1.2224573763481519
2025-03-26,0.7274684591378798,0.5,0.7096162941699609,0.5,-0.007665176349178465,False,0.7096162941699609
2025-03-27,1.208699955696229,0.5,1.216810980637849,0.4,-0.008111296202089446,False,1.216810980637849
2025-03-28,3.619908534272418,0.6,3.6438195234628004,0.6,-0.008582089397005731,False,3.6438195234628004
2025-03-31,5.643446014629574,0.7,5.716659818339183,0.6,-0.007365841296678421,False,5.716659818339183
2025-04-01,3.3641566887688263,0.2,2.9814234085236113,0.3,-0.0035823493328631106,False,2.9814234085236113
2025-04-02,1.3350631753147923,0.9,1.3306560965038863,0.9,-0.019239165881687514,False,1.3306560965038863
2025-04-07,10.22254339841979,0.2,10.199892957825535,0.2,-0.020419299738074614,False,10.199892957825535
2025-04-08,7.6169440144085145,0.9,7.809642050831615,0.9,-0.02191367575252113,False,7.809642050831615
2025-04-09,8.525445647120161,0.8,9.782286911354252,0.6,-0.012948603053208302,False,9.782286911354252
2025-04-10,13.883923197801176,0.0,12.532478577016008,0.1,0.04938648426810914,True,13.883923197801176
2025-04-11,2.312965518406026,0.7,2.3946391892574637,0.7,-0.018787467732981226,False,2.3946391892574637
2025-04-14,2.2891366396719386,1.0,2.356052324258559,1.0,-0.013129641388454322,False,2.356052324258559
2025-04-15,5.128542431798949,0.6,5.104336708697837,0.5,-0.007946947500883456,False,5.104336708697837
2025-04-16,4.433432383692035,0.1,4.039459012919518,0.1,-0.008847183539289743,False,4.039459012919518
2025-04-17,1.2342377947202183,0.6,1.255046375232031,0.5,-0.028321648981567353,False,1.255046375232031
2025-04-18,1.5926654161905633,0.6,1.6998824425113532,0.5,-0.02746224964644887,False,1.6998824425113532
2025-04-21,3.6508271156537155,0.2,3.558410526077432,0.2,-0.021288231557693153,False,3.558410526077432
2025-04-22,1.1411348280128244,1.0,1.3235634195631358,0.9,-0.02569218423093574,False,1.3235634195631358
2025-04-23,4.964986770493821,0.0,4.898262620459738,0.0,-0.015279617179592758,False,4.898262620459738
2025-04-24,1.540019872692755,0.6,1.3473977970454143,0.6,-0.018955865991282135,False,1.3473977970454143
2025-04-25,2.26304094610392,0.3,2.2065787236619627,0.3,-0.02676054111075126,False,2.2065787236619627
2025-04-28,0.8558027964591239,0.8,0.9243844857437035,0.8,-0.028691043984453168,False,0.9243844857437035
2025-04-29,1.748745158455547,0.8,1.7746187332473533,0.7,-0.025667510767305196,False,1.7746187332473533
2025-04-30,1.944243817910739,0.5,1.8492320645156326,0.6,-0.025569381487233995,False,1.8492320645156326
2025-05-02,1.6557965455802246,0.3,1.6217567651803777,0.4,-0.03398065934246977,False,1.6217567651803777
2025-05-05,5.01390196419453,0.0,4.961439926027813,0.1,-0.016545984350201364,False,4.961439926027813
2025-05-06,1.7370732570838878,0.5,1.732204172189146,0.4,-0.018948732317991917,False,1.732204172189146
